"Survey","Date","StationName","StationNumber","Cultch","Quadrat","TotalVol","TotalWt","LiveSpat","TotalOysters","Drills","Year","Month","Day","Period","Season","Spatprop","Seedprop","Legalprop","TotalSpat","TotalSeed","TotalLegal"
15,2019-05-20,"NFWF Bulkhead",4,400,13,0.8,1.98,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",4,400,14,0.9,1.78,6,6,0,2019,5,20,9,"Summer",0.999,0.01,0,6,0,0
15,2019-05-20,"NFWF Bulkhead",4,400,15,0.8,2.02,3,3,0,2019,5,20,9,"Summer",0.999,0.01,0,3,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,1,0.5,1.34,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,2,1.5,4.2,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,3,1.25,4.14,0,1,0,2019,5,20,9,"Summer",0.999,0.01,0,1,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,4,0.9,2.23,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,5,0.8,2.22,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,6,1.1,3.47,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,7,1.4,3.17,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,8,0.6,1.4,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,9,0.6,1.74,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,10,0.8,2.08,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,11,0.75,1.71,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,12,0.75,1.87,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,13,0.7,1.92,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,14,0.9,2.17,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-05-20,"NFWF Bulkhead",5,300,15,0.75,1.71,0,0,0,2019,5,20,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,1,0.75,1.7,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,2,0.65,1.47,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,3,0.6,1.19,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,4,0.75,1.53,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,5,0.5,1.27,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,6,0.7,1.45,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,7,0.5,1.43,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,8,0.75,1.77,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,9,0.8,1.86,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,10,0.8,1.84,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,11,0.6,1.51,2,2,1,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,12,0.7,1.57,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,13,0.7,1.58,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,14,0.8,1.73,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",1,100,15,0.5,1.62,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,1,0.6,1.15,1,1,1,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,2,0.5,1.15,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,3,0.75,1.7,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,4,0.7,1.47,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,5,0.6,1.22,3,3,1,2019,4,12,9,"Summer",0.999,0.01,0,3,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,6,0.45,0.82,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,7,0.75,1.61,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,8,0.25,0.58,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,9,0.5,1.1,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,10,0.65,1.22,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,11,0.75,1.54,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,12,0.4,0.82,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,13,0.5,0.92,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,14,0.5,1.11,1,2,0,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",2,0,15,0.6,1.25,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,1,1.4,3,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,2,1.25,2.56,2,2,0,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,3,1.15,2.51,0,0,2,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,4,1.85,3.84,5,5,2,2019,4,12,9,"Summer",0.999,0.01,0,5,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,5,1.7,3.95,2,2,2,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,6,1.8,4.11,4,4,2,2019,4,12,9,"Summer",0.999,0.01,0,4,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,7,1.25,2.57,2,2,1,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,8,1.1,2.36,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,9,1.4,3.28,4,5,3,2019,4,12,9,"Summer",0.999,0.01,0,5,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,10,2,4.58,2,2,0,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,11,1.15,2.69,1,1,2,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,12,1.5,3.42,3,3,1,2019,4,12,9,"Summer",0.999,0.01,0,3,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,13,1.25,2.91,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,14,1.35,2.73,4,4,1,2019,4,12,9,"Summer",0.999,0.01,0,4,0,0
15,2019-04-12,"NFWF Hotel Bar",3,300,15,1.4,3.53,1,1,3,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,1,2,4.23,4,4,2,2019,4,12,9,"Summer",0.999,0.01,0,4,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,2,1.5,3.02,0,0,2,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,3,1.5,3.24,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,4,2.1,3.69,1,1,1,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,5,1.6,3.46,1,1,2,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,6,1.6,3.69,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,7,1.75,4.06,4,4,1,2019,4,12,9,"Summer",0.999,0.01,0,4,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,8,1.6,3.77,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,9,1.5,2.8,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,10,0.75,1.7,0,0,2,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,11,1,1.92,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,12,1.5,3.16,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,13,0.8,1.53,1,1,2,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,14,1.85,4.12,1,2,1,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",4,400,15,1,2.17,0,0,2,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,1,1,2.44,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,2,1,2.15,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,3,0.5,1.25,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,4,0.3,0.91,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,5,0.5,1.06,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,6,0.55,1.24,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,7,0.8,1.74,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,8,0.8,1.78,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,9,0.75,1.49,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,10,0.6,1.26,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,11,0.75,1.62,0,0,1,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,12,0.65,1.74,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,13,0.5,1.12,1,1,0,2019,4,12,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,14,0.7,1.25,2,2,0,2019,4,12,9,"Summer",0.999,0.01,0,2,0,0
15,2019-04-12,"NFWF Hotel Bar",5,200,15,0.7,1.42,0,0,0,2019,4,12,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,1,3,6.7,0,0,2,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,2,3.4,8.31,1,1,4,2019,4,24,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,3,1.5,3.95,0,0,9,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,4,1,3.26,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,5,1.2,2.55,0,0,4,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,6,0.95,2.03,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,7,1.75,3.69,0,0,2,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,8,1,2.18,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,9,1,2.26,0,0,2,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,10,1.8,4.15,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,11,2.5,6.13,0,0,7,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,12,3.1,6.8,1,1,4,2019,4,24,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,13,1.7,3.83,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,14,2.25,5.97,0,0,5,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",1,300,15,2,4.58,0,0,6,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,1,0.7,1.54,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,2,0.55,1.06,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,3,0.5,1.07,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,4,0.75,1.44,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,5,0.45,1.06,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,6,0.8,1.69,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,7,0.45,1.03,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,8,0.5,1.02,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,9,0.85,1.72,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,10,1,1.91,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,11,1.45,3.06,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,12,0.75,1.83,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,13,0.5,0.93,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,14,0.7,1.37,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",2,100,15,0.5,1.3,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,1,0.75,1.55,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,2,1.45,3.16,0,0,4,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,3,0.75,1.75,0,0,2,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,4,0.5,1.16,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,5,1.2,2.59,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,6,0.75,2.04,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,7,1.25,2.57,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,8,1.25,2.59,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,9,0.65,1.53,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,10,0.7,1.42,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,11,0.75,1.9,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,12,1.05,2.37,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,13,2.25,4.52,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,14,2,4.11,0,0,2,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",3,400,15,2.3,5.21,1,1,3,2019,4,24,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,1,0.75,1.49,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,2,0.7,1.43,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,3,0.6,1.21,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,4,0.75,1.46,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,5,0.6,1.2,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,6,0.5,1.21,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,7,0.5,1.18,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,8,0.7,1.28,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,9,0.7,1.46,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,10,1,1.9,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,11,0.55,1.13,1,1,0,2019,4,24,9,"Summer",0.999,0.01,0,1,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,12,0.5,1.05,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,13,0.5,0.97,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,14,0.5,1.01,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",4,0,15,0.5,1.07,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,1,1,2.91,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,2,1.5,3.59,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,3,0.75,1.56,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,4,0.75,1.74,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,5,1.7,3.56,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,6,1,2.42,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,7,0.75,1.77,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,8,1.4,3.21,0,0,3,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,9,1.5,3.66,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,10,1.2,2.73,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,11,1.05,2.66,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,12,1,3.13,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,13,1.3,3.1,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,14,0.9,1.89,0,0,0,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
15,2019-04-24,"NFWF Dry Bar",5,200,15,0.8,1.98,0,0,1,2019,4,24,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,1,0.3,0.45,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,2,0.25,0.56,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,3,0.25,0.57,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,4,0.25,0.67,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,5,0.2,0.63,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,6,0.2,0.49,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,7,0.4,0.79,2,2,0,2019,9,12,9,"Summer",0.999,0.01,0,2,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,8,0.2,0.47,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,9,0.25,0.77,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,10,0.3,0.79,1,1,0,2019,9,12,9,"Summer",0.999,0.01,0,1,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,11,0.25,0.6,1,1,0,2019,9,12,9,"Summer",0.999,0.01,0,1,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,12,0.2,0.48,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,13,0.3,0.6,0,1,0,2019,9,12,9,"Summer",0.999,0.01,0,1,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,14,0.1,0.3,1,1,0,2019,9,12,9,"Summer",0.999,0.01,0,1,0,0
16,2019-09-12,"NFWF Bulkhead",1,0,15,0.2,0.45,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,1,1,2.23,31,39,0,2019,9,12,9,"Summer",0.999,0.01,0,39,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,2,0.9,2.1,5,5,0,2019,9,12,9,"Summer",0.999,0.01,0,5,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,3,0.75,1.89,20,29,0,2019,9,12,9,"Summer",0.999,0.01,0,29,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,4,0.75,1.66,8,11,0,2019,9,12,9,"Summer",0.999,0.01,0,11,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,5,0.75,1.77,3,4,0,2019,9,12,9,"Summer",0.999,0.01,0,4,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,6,0.9,2.04,24,30,0,2019,9,12,9,"Summer",0.999,0.01,0,30,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,7,0.55,1.11,1,2,1,2019,9,12,9,"Summer",0.999,0.01,0,2,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,8,0.25,0.54,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,9,0.4,0.8,0,0,1,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,10,0.2,0.46,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,11,0.25,0.69,0,0,0,2019,9,12,9,"Summer",0.999,0.01,0,0,0,0
16,2019-09-12,"NFWF Bulkhead",2,200,12,0.15,0.45,1,1,0,2019,9,12,9,"Summer",0.999,0.01,0,1,0,0
